POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
590-00100,590-00002,10,Grey,MS,Y,Y,SFMTA,ON,0,10,OAK ST,9750000,Area 5,Civic Center,"(37.77545, -122.41979)"
400-05200,-,0,Grey,SS,N,N,SFMTA,ON,0,520,EDDY ST,5063000,Area 2,Civic Center,"(37.78348, -122.41663)"
400-05220,-,0,Grey,SS,N,N,SFMTA,ON,0,522,EDDY ST,5063000,Area 2,Civic Center,"(37.78347, -122.41671)"
400-06240,-,0,Grey,SS,N,N,SFMTA,ON,0,624,EDDY ST,5064000,Area 2,Civic Center,"(37.78327, -122.41839)"
400-06320,-,0,Grey,SS,N,N,SFMTA,ON,0,632,EDDY ST,5064000,Area 2,Civic Center,"(37.78323, -122.41869)"
464-00310,-,0,Grey,SS,Y,Y,SFMTA,ON,0,31,HAYES ST,6812000,Area 5,Civic Center,"(37.77749, -122.41777)"
612-01240,-,0,Grey,SS,Y,Y,SFMTA,ON,0,124,POLK ST,10548000,Area 5,Civic Center,"(37.77826, -122.41811)"
411-02060,-,0,Grey,SS,N,N,SFMTA,ON,0,206,FELL ST,5441000,Area 3,Civic Center,"(37.77618, -122.42148)"
563-03310,563-03003,31,Grey,MS,Y,Y,SFMTA,ON,0,331,MCALLISTER ST,8893000,Area 5,Civic Center,"(37.78027, -122.41779)"
400-07220,-,0,Grey,SS,N,N,SFMTA,ON,0,722,EDDY ST,5065000,Area 2,Civic Center,"(37.78306, -122.42001)"
442-03460,-,0,Grey,SS,N,N,SFMTA,ON,0,346,GOLDEN GATE AVE,6263000,Area 2,Civic Center,"(37.78154, -122.41695)"
590-00220,590-00004,22,Grey,MS,Y,Y,SFMTA,ON,0,22,OAK ST,9750000,Area 5,Civic Center,"(37.77541, -122.42004)"
612-01220,-,0,Grey,SS,Y,Y,SFMTA,ON,0,122,POLK ST,10548000,Area 5,Civic Center,"(37.7782, -122.4181)"
701-00220,701-00002,22,Yellow,MS,Y,Y,SFMTA,ON,0,22,VAN NESS AVE,13143201,Area 5,Civic Center,"(37.77608, -122.41928)"
419-05230,419-05003,23,Grey,MS,Y,Y,SFMTA,ON,0,523,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.7797, -122.42195)"
419-04360,-,0,Grey,SS,Y,Y,SFMTA,ON,0,436,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.77903, -122.42164)"
467-01010,-,0,Grey,SS,Y,Y,SFMTA,ON,0,101,HICKORY ST,6899000,Area 5,Civic Center,"(37.77565, -122.42117)"
464-03070,-,0,Grey,SS,Y,Y,SFMTA,ON,0,307,HAYES ST,6815000,Area 5,Civic Center,"(37.77699, -122.42168)"
442-07080,-,0,Grey,SS,Y,Y,SFMTA,ON,0,708,GOLDEN GATE AVE,6267000,Area 5,Civic Center,"(37.78084, -122.42245)"
400-09200,-,0,Grey,SS,N,N,SFMTA,ON,0,920,EDDY ST,5067000,Area 3,Civic Center,"(37.78262, -122.42338)"
464-05320,-,0,Grey,SS,Y,Y,SFMTA,ON,0,532,HAYES ST,6817000,Area 5,Civic Center,"(37.77657, -122.42589)"
443-05220,-,0,Grey,SS,Y,N,SFMTA,ON,0,522,GOUGH ST,6321000,Area 5,Civic Center,"(37.77849, -122.42322)"
419-04010,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,401,FRANKLIN ST,5804000,Area 5,Civic Center,"(37.77817, -122.42164)"
590-00580,590-00008,58,Grey,MS,Y,Y,SFMTA,ON,0,58,OAK ST,9750000,Area 5,Civic Center,"(37.77532, -122.42076)"
701-03090,701-03001,9,Grey,MS,Y,Y,SFMTA,ON,0,309,VAN NESS AVE,13146101,Area 5,Civic Center,"(37.77855, -122.42016)"
701-01190,701-01003,19,Grey,MS,Y,Y,SFMTA,ON,0,119,VAN NESS AVE,13144101,Area 5,Civic Center,"(37.777, -122.41979)"
542-05190,-,0,Grey,SS,N,N,SFMTA,ON,0,519,LARKIN ST,8125000,Area 2,Civic Center,"(37.78295, -122.41753)"
612-04230,-,0,Grey,SS,N,N,SFMTA,ON,0,423,POLK ST,10551000,Area 2,Civic Center,"(37.78089, -122.41881)"
400-08020,-,0,Green,SS,N,N,SFMTA,ON,0,802,EDDY ST,5066000,Area 2,Civic Center,"(37.78291, -122.42115)"
400-08040,-,0,Green,SS,N,N,SFMTA,ON,0,804,EDDY ST,5066000,Area 2,Civic Center,"(37.7829, -122.42122)"
446-03250,-,0,Grey,SS,N,N,SFMTA,ON,0,325,GROVE ST,6556000,Area 3,Civic Center,"(37.77784, -122.4224)"
411-01060,-,0,Grey,SS,N,N,SFMTA,ON,0,106,FELL ST,5440000,Area 2,Civic Center,"(37.77639, -122.41989)"
411-01140,-,0,Grey,SS,N,N,SFMTA,ON,0,114,FELL ST,5440000,Area 2,Civic Center,"(37.77636, -122.42008)"
472-00830,-,0,Grey,SS,N,N,SFMTA,ON,0,83,HYDE ST,7114000,Area 2,Civic Center,"(37.78136, -122.41553)"
472-01150,-,0,Green,SS,N,N,SFMTA,ON,0,115,HYDE ST,7115000,Area 2,Civic Center,"(37.78208, -122.41567)"
472-02240,-,0,Grey,SS,N,N,SFMTA,ON,0,224,HYDE ST,7116000,Area 2,Civic Center,"(37.78324, -122.41574)"
612-06080,-,0,Grey,SS,N,N,SFMTA,ON,0,608,POLK ST,10554000,Area 2,Civic Center,"(37.7825, -122.41897)"
419-03070,-,0,Grey,SS,Y,Y,SFMTA,ON,0,307,FRANKLIN ST,5802000,Area 5,Civic Center,"(37.77737, -122.42148)"
446-02240,-,0,Grey,SS,N,N,SFMTA,ON,0,224,GROVE ST,6555000,Area 2,Civic Center,"(37.77816, -122.42098)"
419-05050,419-05001,5,Grey,MS,Y,Y,SFMTA,ON,0,505,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.77916, -122.42184)"
419-05070,419-05001,7,Grey,MS,Y,Y,SFMTA,ON,0,507,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.77922, -122.42185)"
446-00300,446-00002,30,Grey,MS,Y,Y,SFMTA,ON,0,30,GROVE ST,6552000,Area 5,Civic Center,"(37.77878, -122.41602)"
542-05210,-,0,Grey,SS,N,N,SFMTA,ON,0,521,LARKIN ST,8125000,Area 2,Civic Center,"(37.78301, -122.41754)"
612-06160,-,0,Grey,SS,N,N,SFMTA,ON,0,616,POLK ST,10554000,Area 2,Civic Center,"(37.78268, -122.419)"
640-01270,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,127,REDWOOD ST,10955000,Area 5,Civic Center,"(37.78063, -122.41962)"
640-01370,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,137,REDWOOD ST,10955000,Area 5,Civic Center,"(37.78059, -122.41992)"
686-04280,-,0,Grey,SS,N,N,SFMTA,ON,0,428,TURK ST,12720000,Area 2,Civic Center,"(37.78252, -122.41671)"
686-05400,-,0,Grey,SS,N,N,SFMTA,ON,0,540,TURK ST,12722000,Area 2,Civic Center,"(37.78227, -122.41869)"
464-04070,-,0,Grey,SS,Y,Y,SFMTA,ON,0,407,HAYES ST,6816000,Area 5,Civic Center,"(37.77678, -122.42327)"
464-04250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,425,HAYES ST,6816000,Area 5,Civic Center,"(37.77671, -122.42386)"
686-08110,-,0,Grey,SS,N,N,SFMTA,ON,0,811,TURK ST,12725000,Area 3,Civic Center,"(37.78163, -122.42276)"
472-00900,-,0,Grey,SS,N,N,SFMTA,ON,0,90,HYDE ST,7114000,Area 2,Civic Center,"(37.78146, -122.41539)"
612-04210,-,0,Grey,SS,N,N,SFMTA,ON,0,421,POLK ST,10551000,Area 2,Civic Center,"(37.78083, -122.4188)"
472-00090,-,0,Grey,SS,N,N,SFMTA,ON,0,9,HYDE ST,7112000,Area 2,Civic Center,"(37.77918, -122.41508)"
563-04260,-,0,Grey,SS,Y,Y,SFMTA,ON,0,426,MCALLISTER ST,8894000,Area 5,Civic Center,"(37.78023, -122.41974)"
411-00120,-,0,Grey,SS,N,N,SFMTA,ON,0,12,FELL ST,5439000,Area 2,Civic Center,"(37.77659, -122.41833)"
419-00220,-,0,Grey,SS,N,N,SFMTA,ON,0,22,FRANKLIN ST,5797000,Area 2,Civic Center,"(37.77504, -122.42083)"
419-00290,-,0,Grey,SS,N,N,SFMTA,ON,0,29,FRANKLIN ST,5797000,Area 2,Civic Center,"(37.7751, -122.42102)"
419-03050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,305,FRANKLIN ST,5802000,Area 5,Civic Center,"(37.77731, -122.42147)"
419-03090,-,0,Grey,SS,Y,Y,SFMTA,ON,0,309,FRANKLIN ST,5802000,Area 5,Civic Center,"(37.77743, -122.42149)"
701-02030,701-02001,3,Grey,MS,Y,Y,SFMTA,ON,0,203,VAN NESS AVE,13145101,Area 5,Civic Center,"(37.77746, -122.41988)"
701-05240,701-05004,24,Grey,MS,Y,Y,SFMTA,ON,0,524,VAN NESS AVE,13147202,Area 5,Civic Center,"(37.78079, -122.42023)"
701-05260,701-05004,26,Grey,MS,Y,Y,SFMTA,ON,0,526,VAN NESS AVE,13147202,Area 5,Civic Center,"(37.78084, -122.42024)"
423-01160,-,0,Grey,SS,N,N,SFMTA,ON,0,116,FULTON ST,5881000,Area 2,Civic Center,"(37.77988, -122.41551)"
411-03110,-,0,Grey,SS,N,N,SFMTA,ON,0,311,FELL ST,5442000,Area 3,Civic Center,"(37.77582, -122.42329)"
411-02230,-,0,Grey,SS,N,N,SFMTA,ON,0,223,FELL ST,5441000,Area 3,Civic Center,"(37.77599, -122.42193)"
411-02270,-,0,Grey,SS,N,N,SFMTA,ON,0,227,FELL ST,5441000,Area 3,Civic Center,"(37.77597, -122.42209)"
464-05280,-,0,Grey,SS,Y,Y,SFMTA,ON,0,528,HAYES ST,6817000,Area 5,Civic Center,"(37.77659, -122.42573)"
590-00030,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3,OAK ST,9750000,Area 5,Civic Center,"(37.77533, -122.4196)"
605-00310,-,0,Grey,SS,N,N,SFMTA,ON,0,31,PAGE ST,10169000,Area 3,Civic Center,"(37.77409, -122.42193)"
563-02080,-,0,Grey,SS,N,N,SFMTA,ON,0,208,MCALLISTER ST,8891000,Area 2,Civic Center,"(37.78072, -122.41576)"
563-04140,-,0,Grey,SS,Y,Y,SFMTA,ON,0,414,MCALLISTER ST,8894000,Area 5,Civic Center,"(37.78028, -122.41931)"
419-03210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,321,FRANKLIN ST,5803000,Area 5,Civic Center,"(37.77764, -122.42153)"
563-05270,-,0,Grey,SS,Y,Y,SFMTA,ON,0,527,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.77989, -122.42143)"
686-07030,-,0,Yellow,SS,N,N,SFMTA,ON,0,703,TURK ST,12724000,Area 2,Civic Center,"(37.78186, -122.42094)"
640-01430,-,0,Grey,SS,Y,Y,SFMTA,ON,0,143,REDWOOD ST,10955000,Area 5,Civic Center,"(37.78056, -122.42012)"
686-06150,-,0,Grey,SS,N,N,SFMTA,ON,0,615,TURK ST,12723000,Area 2,Civic Center,"(37.78203, -122.41964)"
443-03220,-,0,Grey,SS,Y,Y,SFMTA,ON,0,322,GOUGH ST,6318000,Area 5,Civic Center,"(37.77648, -122.42281)"
443-04290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,429,GOUGH ST,6320000,Area 5,Civic Center,"(37.77761, -122.42321)"
464-03160,-,0,Grey,SS,Y,Y,SFMTA,ON,0,316,HAYES ST,6815000,Area 5,Civic Center,"(37.77707, -122.42204)"
464-04150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,415,HAYES ST,6816000,Area 5,Civic Center,"(37.77675, -122.42356)"
464-04330,-,0,Grey,SS,Y,Y,SFMTA,ON,0,433,HAYES ST,6816000,Area 5,Civic Center,"(37.77667, -122.42415)"
443-00850,-,0,Grey,SS,N,N,SFMTA,ON,0,85,GOUGH ST,6312000,Area 3,Civic Center,"(37.77389, -122.42246)"
443-00610,-,0,Yellow,SS,N,N,SFMTA,ON,0,61,GOUGH ST,6311000,Area 3,Civic Center,"(37.77325, -122.42233)"
563-05160,-,0,Grey,SS,Y,Y,SFMTA,ON,0,516,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.78006, -122.42107)"
419-03250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,325,FRANKLIN ST,5803000,Area 5,Civic Center,"(37.77775, -122.42155)"
443-08230,443-08003,23,Grey,MS,Y,N,SFMTA,ON,0,823,GOUGH ST,6326000,Area 5,Civic Center,"(37.78127, -122.42395)"
443-09210,443-09003,21,Grey,MS,Y,N,SFMTA,ON,0,921,GOUGH ST,6327000,Area 5,Civic Center,"(37.78221, -122.42414)"
423-01070,-,0,Grey,SS,N,N,SFMTA,ON,0,107,FULTON ST,5881000,Area 2,Civic Center,"(37.77962, -122.41533)"
446-03170,-,0,Grey,SS,N,N,SFMTA,ON,0,317,GROVE ST,6556000,Area 3,Civic Center,"(37.77788, -122.42213)"
411-01080,-,0,Grey,SS,N,N,SFMTA,ON,0,108,FELL ST,5440000,Area 2,Civic Center,"(37.77638, -122.41996)"
411-01320,-,0,Grey,SS,N,N,SFMTA,ON,0,132,FELL ST,5440000,Area 2,Civic Center,"(37.77629, -122.42064)"
563-02340,-,0,Grey,SS,N,N,SFMTA,ON,0,234,MCALLISTER ST,8892000,Area 2,Civic Center,"(37.78061, -122.41668)"
411-00330,-,0,Grey,SS,N,N,SFMTA,ON,0,33,FELL ST,5439000,Area 2,Civic Center,"(37.77637, -122.41895)"
547-00380,-,0,Grey,SS,Y,Y,SFMTA,ON,0,38,LECH WALESA ST,8277000,Area 5,Civic Center,"(37.77784, -122.41942)"
701-00240,701-00002,24,Yellow,MS,Y,Y,SFMTA,ON,0,24,VAN NESS AVE,13143201,Area 5,Civic Center,"(37.77613, -122.41929)"
423-01740,-,0,Grey,SS,N,N,SFMTA,ON,0,174,FULTON ST,5881000,Area 2,Civic Center,"(37.77976, -122.41652)"
446-00120,-,0,Grey,SS,Y,Y,SFMTA,ON,0,12,GROVE ST,6552000,Area 5,Civic Center,"(37.77886, -122.41538)"
472-00450,-,0,Yellow,SS,N,N,SFMTA,ON,0,45,HYDE ST,7113000,Area 2,Civic Center,"(37.78045, -122.41534)"
612-01040,-,0,Grey,SS,Y,Y,SFMTA,ON,0,104,POLK ST,10547000,Area 5,Civic Center,"(37.77768, -122.418)"
701-00230,701-00001,23,Grey,MS,Y,Y,SFMTA,ON,0,23,VAN NESS AVE,13143103,Area 5,Civic Center,"(37.77602, -122.41959)"
443-08100,443-08002,10,Green,MS,Y,N,SFMTA,ON,0,810,GOUGH ST,6325000,Area 5,Civic Center,"(37.78092, -122.42371)"
701-05090,701-05001,9,Grey,MS,Y,Y,SFMTA,ON,0,509,VAN NESS AVE,13147101,Area 5,Civic Center,"(37.78036, -122.42047)"
443-01160,-,0,Grey,SS,N,N,SFMTA,ON,0,116,GOUGH ST,6314000,Area 3,Civic Center,"(37.77462, -122.42244)"
443-01070,-,0,Grey,SS,N,N,SFMTA,ON,0,107,GOUGH ST,6313000,Area 3,Civic Center,"(37.77434, -122.42255)"
446-02230,-,0,Green,SS,N,N,SFMTA,ON,0,223,GROVE ST,6555000,Area 2,Civic Center,"(37.77801, -122.42094)"
472-00561,472-00560,1,Black,MS,N,N,SFMTA,ON,0,56,HYDE ST,7114000,MC5,Civic Center,"(37.781, -122.41529)"
446-00520,446-00004,52,Grey,MS,Y,Y,SFMTA,ON,0,52,GROVE ST,6553000,Area 5,Civic Center,"(37.77874, -122.417)"
605-00150,-,0,Yellow,SS,N,N,SFMTA,ON,0,15,PAGE ST,10169000,Area 3,Civic Center,"(37.77416, -122.42136)"
419-05020,419-05002,2,Grey,MS,Y,Y,SFMTA,ON,0,502,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.77925, -122.42168)"
419-05090,419-05001,9,Grey,MS,Y,Y,SFMTA,ON,0,509,FRANKLIN ST,5805000,Area 5,Civic Center,"(37.77929, -122.42187)"
446-00230,446-00001,23,Grey,MS,Y,Y,SFMTA,ON,0,23,GROVE ST,6552000,Area 5,Civic Center,"(37.77867, -122.41588)"
467-01310,-,0,Grey,SS,Y,Y,SFMTA,ON,0,131,HICKORY ST,6899000,Area 5,Civic Center,"(37.77551, -122.42231)"
467-01350,-,0,Grey,SS,Y,Y,SFMTA,ON,0,135,HICKORY ST,6899000,Area 5,Civic Center,"(37.77548, -122.42248)"
446-00940,446-00008,94,Grey,MS,Y,Y,SFMTA,ON,0,94,GROVE ST,6553000,Area 5,Civic Center,"(37.77863, -122.41789)"
446-01130,446-01001,13,Grey,MS,Y,Y,SFMTA,ON,0,113,GROVE ST,6554000,Area 5,Civic Center,"(37.77832, -122.41877)"
411-02020,-,0,Grey,SS,N,N,SFMTA,ON,0,202,FELL ST,5441000,Area 3,Civic Center,"(37.7762, -122.42136)"
411-02090,-,0,Grey,SS,N,N,SFMTA,ON,0,209,FELL ST,5441000,Area 3,Civic Center,"(37.77605, -122.42147)"
701-03200,701-03002,20,Grey,MS,Y,Y,SFMTA,ON,0,320,VAN NESS AVE,13146201,Area 5,Civic Center,"(37.77905, -122.41988)"
701-03270,701-03001,27,Grey,MS,Y,Y,SFMTA,ON,0,327,VAN NESS AVE,13146101,Area 5,Civic Center,"(37.77902, -122.4202)"
701-05110,701-05001,11,Grey,MS,Y,Y,SFMTA,ON,0,511,VAN NESS AVE,13147101,Area 5,Civic Center,"(37.78042, -122.42048)"
563-03340,563-03004,34,Black,MS,Y,N,SFMTA,ON,0,334,MCALLISTER ST,8893000,MC5,Civic Center,"(37.7805, -122.4176)"
701-04080,701-04002,8,Grey,MS,Y,Y,SFMTA,ON,0,408,VAN NESS AVE,13146201,Area 5,Civic Center,"(37.77945, -122.41996)"
701-02090,701-02001,9,Grey,MS,Y,Y,SFMTA,ON,0,209,VAN NESS AVE,13145101,Area 5,Civic Center,"(37.77758, -122.41991)"
701-02110,701-02001,11,Grey,MS,Y,Y,SFMTA,ON,0,211,VAN NESS AVE,13145101,Area 5,Civic Center,"(37.77763, -122.41992)"
701-05020,701-05002,2,Yellow,MS,Y,Y,SFMTA,ON,0,502,VAN NESS AVE,13147201,Area 5,Civic Center,"(37.78028, -122.42013)"
701-02050,701-02001,5,Grey,MS,Y,Y,SFMTA,ON,0,205,VAN NESS AVE,13145101,Area 5,Civic Center,"(37.77752, -122.41989)"
701-05190,701-05003,19,Grey,MS,Y,Y,SFMTA,ON,0,519,VAN NESS AVE,13147101,Area 5,Civic Center,"(37.78063, -122.42052)"
400-05420,-,0,Grey,SS,N,N,SFMTA,ON,0,542,EDDY ST,5063000,Area 2,Civic Center,"(37.7834, -122.4173)"
400-06090,-,0,Grey,SS,N,N,SFMTA,ON,0,609,EDDY ST,5064000,Area 2,Civic Center,"(37.78321, -122.41788)"
400-06420,-,0,Grey,SS,N,N,SFMTA,ON,0,642,EDDY ST,5064000,Area 2,Civic Center,"(37.7832, -122.41895)"
464-01410,-,0,Grey,SS,Y,Y,SFMTA,ON,0,141,HAYES ST,6813000,Area 5,Civic Center,"(37.77728, -122.41942)"
612-01170,-,0,Grey,SS,Y,Y,SFMTA,ON,0,117,POLK ST,10548000,Area 5,Civic Center,"(37.77809, -122.41825)"
446-03270,-,0,Grey,SS,N,N,SFMTA,ON,0,327,GROVE ST,6556000,Area 3,Civic Center,"(37.77784, -122.42248)"
446-03330,-,0,Grey,SS,N,N,SFMTA,ON,0,333,GROVE ST,6556000,Area 3,Civic Center,"(37.77782, -122.42258)"
443-02220,-,0,Grey,SS,Y,Y,SFMTA,ON,0,222,GOUGH ST,6316000,Area 5,Civic Center,"(37.77556, -122.42263)"
443-02300,-,0,Grey,SS,Y,Y,SFMTA,ON,0,230,GOUGH ST,6316000,Area 5,Civic Center,"(37.77579, -122.42267)"
467-01150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,115,HICKORY ST,6899000,Area 5,Civic Center,"(37.77558, -122.42172)"
446-02060,-,0,Grey,SS,N,N,SFMTA,ON,0,206,GROVE ST,6555000,Area 2,Civic Center,"(37.77824, -122.42033)"
701-06270,-,0,Grey,SS,N,N,SFMTA,ON,0,627,VAN NESS AVE,13148101,Area 2,Civic Center,"(37.78178, -122.42076)"
464-02250,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,225,HAYES ST,6814000,Area 5,Civic Center,"(37.77711, -122.42068)"
423-01140,-,0,Grey,SS,N,N,SFMTA,ON,0,114,FULTON ST,5881000,Area 2,Civic Center,"(37.77988, -122.41548)"
423-01170,-,0,Grey,SS,N,N,SFMTA,ON,0,117,FULTON ST,5881000,Area 2,Civic Center,"(37.77961, -122.41547)"
472-00100,-,0,Grey,SS,N,N,SFMTA,ON,0,10,HYDE ST,7112000,Area 2,Civic Center,"(37.77926, -122.41494)"
472-00350,-,0,Grey,SS,N,N,SFMTA,ON,0,35,HYDE ST,7113000,Area 2,Civic Center,"(37.78018, -122.41529)"
464-03190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,319,HAYES ST,6815000,Area 5,Civic Center,"(37.77693, -122.42215)"
443-04300,-,0,Green,SS,Y,Y,SFMTA,ON,0,430,GOUGH ST,6320000,Area 5,Civic Center,"(37.77765, -122.42305)"
464-03370,-,0,Grey,SS,Y,Y,SFMTA,ON,0,337,HAYES ST,6815000,Area 5,Civic Center,"(37.77686, -122.42265)"
443-02280,-,0,Grey,SS,Y,Y,SFMTA,ON,0,228,GOUGH ST,6316000,Area 5,Civic Center,"(37.77573, -122.42266)"
590-01290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,129,OAK ST,9751000,Area 5,Civic Center,"(37.77504, -122.42188)"
563-05110,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,511,MCALLISTER ST,8895000,Area 5,Civic Center,"(37.77996, -122.42085)"
686-07190,-,0,Grey,SS,N,N,SFMTA,ON,0,719,TURK ST,12724000,Area 2,Civic Center,"(37.7818, -122.42146)"
419-03280,-,0,Grey,SS,Y,Y,SFMTA,ON,0,328,FRANKLIN ST,5803000,Area 5,Civic Center,"(37.77782, -122.42139)"
464-02010,-,0,Grey,SS,Y,Y,SFMTA,ON,0,201,HAYES ST,6814000,Area 5,Civic Center,"(37.77721, -122.41994)"
423-01760,-,0,Grey,SS,N,N,SFMTA,ON,0,176,FULTON ST,5881000,Area 2,Civic Center,"(37.77975, -122.41655)"
542-05180,-,0,Grey,SS,N,N,SFMTA,ON,0,518,LARKIN ST,8125000,Area 2,Civic Center,"(37.78291, -122.41737)"
464-02390,-,0,Grey,SS,Y,Y,SFMTA,ON,0,239,HAYES ST,6814000,Area 5,Civic Center,"(37.77706, -122.42109)"
423-01600,-,0,Grey,SS,N,N,SFMTA,ON,0,160,FULTON ST,5881000,Area 2,Civic Center,"(37.77978, -122.41631)"
423-01660,-,0,Grey,SS,N,N,SFMTA,ON,0,166,FULTON ST,5881000,Area 2,Civic Center,"(37.77977, -122.4164)"
464-02150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,215,HAYES ST,6814000,Area 5,Civic Center,"(37.77715, -122.42039)"
423-01240,-,0,Grey,SS,N,N,SFMTA,ON,0,124,FULTON ST,5881000,Area 2,Civic Center,"(37.77987, -122.4156)"
446-00350,-,0,Grey,SS,Y,Y,SFMTA,ON,0,35,GROVE ST,6552000,Area 5,Civic Center,"(37.77863, -122.41621)"
472-00400,-,0,Grey,SS,N,N,SFMTA,ON,0,40,HYDE ST,7113000,Area 2,Civic Center,"(37.78034, -122.41516)"
400-06140,-,0,Grey,SS,N,N,SFMTA,ON,0,614,EDDY ST,5064000,Area 2,Civic Center,"(37.7833, -122.4181)"
400-07070,-,0,Grey,SS,N,N,SFMTA,ON,0,707,EDDY ST,5065000,Area 2,Civic Center,"(37.78301, -122.41941)"
464-04310,-,0,Grey,SS,Y,Y,SFMTA,ON,0,431,HAYES ST,6816000,Area 5,Civic Center,"(37.77668, -122.42408)"
464-05250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,525,HAYES ST,6817000,Area 5,Civic Center,"(37.77649, -122.42558)"
605-00380,-,0,Grey,SS,N,N,SFMTA,ON,0,38,PAGE ST,10169000,Area 3,Civic Center,"(37.77418, -122.42207)"
605-00440,-,0,Grey,SS,N,N,SFMTA,ON,0,44,PAGE ST,10169000,Area 3,Civic Center,"(37.77416, -122.42227)"
442-07110,-,0,Grey,SS,Y,N,SFMTA,ON,0,711,GOLDEN GATE AVE,6267000,Area 5,Civic Center,"(37.7807, -122.42252)"
423-01180,-,0,Grey,SS,N,N,SFMTA,ON,0,118,FULTON ST,5881000,Area 2,Civic Center,"(37.77988, -122.41554)"
423-01630,-,0,Grey,SS,N,N,SFMTA,ON,0,163,FULTON ST,5881000,Area 2,Civic Center,"(37.7795, -122.41631)"
402-01080,-,0,Grey,SS,N,N,SFMTA,ON,0,108,ELM ST,5202000,Area 2,Civic Center,"(37.78168, -122.4193)"
442-03090,-,0,Grey,SS,N,N,SFMTA,ON,0,309,GOLDEN GATE AVE,6263000,Area 2,Civic Center,"(37.78152, -122.41597)"
472-01290,-,0,Grey,SS,N,N,SFMTA,ON,0,129,HYDE ST,7115000,Area 2,Civic Center,"(37.78238, -122.41573)"
612-06030,-,0,Grey,SS,N,N,SFMTA,ON,0,603,POLK ST,10554000,Area 2,Civic Center,"(37.78232, -122.4191)"
443-01060,-,0,Grey,SS,N,N,SFMTA,ON,0,106,GOUGH ST,6313000,Area 3,Civic Center,"(37.77435, -122.42238)"
443-00810,-,0,Grey,SS,N,N,SFMTA,ON,0,81,GOUGH ST,6312000,Area 3,Civic Center,"(37.77377, -122.42244)"
411-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,FELL ST,5439000,Area 2,Civic Center,"(37.77656, -122.41854)"
542-03100,-,0,Grey,SS,N,N,SFMTA,ON,0,310,LARKIN ST,8123000,Area 2,Civic Center,"(37.78087, -122.41695)"
542-03300,-,0,Grey,SS,N,N,SFMTA,ON,0,330,LARKIN ST,8123000,Area 2,Civic Center,"(37.78133, -122.41705)"
701-06300,-,0,Grey,SS,N,N,SFMTA,ON,0,630,VAN NESS AVE,13148202,Area 2,Civic Center,"(37.78188, -122.42045)"
701-05070,701-05001,7,Grey,MS,Y,Y,SFMTA,ON,0,507,VAN NESS AVE,13147101,Area 5,Civic Center,"(37.7803, -122.42046)"
467-00150,467-00003,15,Grey,MS,Y,Y,SFMTA,ON,0,15,HICKORY ST,6898000,Area 5,Civic Center,"(37.77578, -122.42019)"
467-00130,467-00003,13,Grey,MS,Y,Y,SFMTA,ON,0,13,HICKORY ST,6898000,Area 5,Civic Center,"(37.77578, -122.42013)"
464-01350,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,135,HAYES ST,6813000,Area 5,Civic Center,"(37.77729, -122.41927)"
442-05450,-,0,Black,SS,N,N,SFMTA,ON,0,545,GOLDEN GATE AVE,6265000,MC5,Civic Center,"(37.78099, -122.42019)"
686-04250,-,0,Grey,SS,N,N,SFMTA,ON,0,425,TURK ST,12720000,Area 2,Civic Center,"(37.7824, -122.41662)"
686-06400,-,0,Grey,SS,N,N,SFMTA,ON,0,640,TURK ST,12723000,Area 2,Civic Center,"(37.78206, -122.42034)"
467-00030,467-00001,3,Grey,MS,Y,Y,SFMTA,ON,0,3,HICKORY ST,6898000,Area 5,Civic Center,"(37.77583, -122.41978)"
446-00500,446-00004,50,Grey,MS,Y,Y,SFMTA,ON,0,50,GROVE ST,6553000,Area 5,Civic Center,"(37.77875, -122.41696)"
